farm_name,location,num_cows,num_cows_lactating,num_cows_other,farm_size,irrigating?,irrigation_percentage,rainfall,evaporation,avg_daily_water_usage
2701,Charlton,1115,784,331,6868,yes,63.23708838258355,431,1650,36939356.85399312
2702,Horsham,624,407,217,4739,yes,108.5011147699539,444,1550,43699806.26428265
2703,Bendigo,586,356,230,2703,no,0,478,1400,43978.0
2704,Leongatha,1040,667,373,4712,no,0,952,1100,122417.0
2705,Hamilton,1403,985,418,2960,yes,73.88274708197004,687,1300,18719989.08474652
2706,Kerang,814,541,273,3419,no,0,372,1650,96781.0
2707,Portland,808,555,253,5118,yes,102.47236156290595,837,1350,44573127.48966871
2708,Leongatha,723,452,271,6764,yes,71.47687508456939,952,1100,41106628.51532296
2709,Hamilton,1128,708,420,7852,yes,83.37479902312877,687,1300,55700654.704165764
2710,Orbost,746,472,274,3187,yes,46.63399468301024,845,1100,12695931.059316942
2711,Warragul,428,316,112,5774,yes,66.85713793522204,1018,1150,32793510.42235069
2712,Portland,1105,727,378,5507,yes,65.79742375596436,837,1350,30860224.039407004
2713,Alexandra,1255,790,465,3427,yes,50.25904961592414,708,1350,14773428.948676232
2714,Wangaratta,373,251,122,5241,yes,55.42679421908835,636,1350,24682839.484985285
2715,Ballarat,1046,838,208,4704,yes,41.10965481993846,691,1150,16536049.007088706
2716,Swan Hill,1154,818,336,4372,no,0,349,1700,148032.0
2717,Swan Hill,1341,878,463,2503,no,0,349,1700,102729.00000000001
2718,Sale,958,678,280,7256,no,0,607,1300,116008.0
2719,Hamilton,680,434,246,6249,no,0,687,1300,70530.0
2720,Warragul,681,446,235,4950,yes,84.1053282266428,1018,1150,35404340.072646104
2721,Swan Hill,1100,765,335,6806,yes,68.88898632726716,349,1700,39877760.882864684
2722,Colac,1145,717,428,7038,yes,45.335866067835724,726,1250,27182183.560461257
2723,Mildura,1202,643,559,8388,no,0,282,1950,95268.0
2724,Mildura,977,649,328,6511,no,0,282,1950,109312.0
2725,Colac,593,356,237,1025,yes,33.12964375124922,726,1250,2930401.6867977343
2726,Swan Hill,687,458,229,4466,yes,53.42580692125145,349,1700,20336514.610393923
2727,Kerang,923,702,221,5842,no,0,372,1650,94094.0
2728,Wangaratta,478,313,165,3400,yes,59.15003080241491,636,1350,17124807.58828324
2729,Kerang,921,624,297,3873,no,0,372,1650,103632.0
2730,Swan Hill,734,482,252,8170,yes,42.84633708796014,349,1700,29796103.696112797
2731,Mildura,1309,961,348,1168,no,0,282,1950,131992.0
2732,Horsham,1037,701,336,4002,no,0,444,1550,131184.0
2733,Alexandra,1037,732,305,4494,yes,81.51751589200788,708,1350,31165061.732453663
2734,Benalla,1066,782,284,6614,yes,47.19695873353923,668,1350,26577513.34135015
2735,Horsham,1113,706,407,2294,yes,81.20652830963962,444,1550,15940854.544224128
2736,Warragul,649,426,223,1391,no,0,1018,1150,49753.00000000001
2737,Colac,1057,775,282,7385,yes,85.50163356729982,726,1250,53703577.087726995
2738,Bendigo,926,657,269,5466,yes,67.94452580938709,478,1400,31618441.1151497
2739,Mildura,448,320,128,3662,no,0,282,1950,57600.0
2740,Warragul,1274,755,519,1857,no,0,1018,1150,112255.0
2741,Mildura,303,192,111,4494,no,0,282,1950,27183.0
2742,Warragul,1205,870,335,7321,yes,32.0911082701684,1018,1150,20060163.239427775
2743,Sale,1047,697,350,1116,yes,87.82731829804797,607,1300,8406469.42641415
2744,Warragul,1257,833,424,4044,yes,57.24510611112762,1018,1150,19761529.877454266
2745,Charlton,857,551,306,7263,no,0,431,1650,77194.0
2746,Bairnsdale,1163,771,392,6553,no,0,710,1100,146304.0
2747,Portland,1209,760,449,5632,yes,54.62748155665193,837,1350,26211171.913903896
2748,Warragul,878,586,292,5830,yes,63.61089070760052,1018,1150,31578682.196084145
2749,Horsham,1428,885,543,3446,yes,65.78145622651874,444,1550,19365912.56654925
2750,Sale,1007,681,326,4065,no,0,607,1300,106170.0
2751,Hamilton,639,399,240,4398,no,0,687,1300,52704.0
2752,Colac,923,571,352,4032,no,0,726,1250,88592.0
2753,Sale,662,463,199,1134,yes,81.53958139022305,607,1300,7908666.685115052
2754,Benalla,785,540,245,3547,yes,85.27288602944977,668,1350,25769838.592971917
2755,Sale,1194,830,364,8015,no,0,607,1300,152280.0
2756,Sale,130,94,36,5012,yes,60.744561062751906,607,1300,25852799.17774752
2757,Mildura,804,563,241,5719,yes,86.53029724598301,282,1950,42073559.765637554
2758,Warnambool,1129,681,448,5536,no,0,741,1250,130696.0
2759,Orbost,1115,774,341,5195,no,0,845,1100,86867.0
2760,Horsham,1188,865,323,6232,no,0,444,1550,119489.99999999999
2761,Charlton,1296,844,452,1295,yes,25.270110917687703,431,1650,2867473.2360914815
2762,Warragul,918,607,311,7122,no,0,1018,1150,64110.0
2763,Swan Hill,845,546,299,5865,yes,59.808505269925675,349,1700,29834927.094846644
2764,Leongatha,1003,660,343,4956,yes,56.311605513764725,952,1100,23811456.49752812
2765,Benalla,967,738,229,1944,yes,88.29356222578569,668,1350,14658951.673143128
2766,Warnambool,288,220,68,2923,no,0,741,1250,37800.0
2767,Leongatha,888,660,228,3786,yes,36.29416511357812,952,1100,11777522.013014972
2768,Wangaratta,1011,760,251,3646,yes,82.89476069646662,636,1350,25753314.828767058
2769,Bairnsdale,779,616,163,7522,yes,37.009265883310476,710,1100,23729798.44707557
2770,Warragul,1479,1002,477,1646,no,0,1018,1150,145614.0
2771,Benalla,747,480,267,5389,no,0,668,1350,62100.0
2772,Bendigo,1024,592,432,2767,no,0,478,1400,68960.0
2773,Bendigo,1058,740,318,5777,no,0,478,1400,120160.0
2774,Alexandra,675,477,198,6225,yes,72.76938175531932,708,1350,38502882.49909785
2775,Wangaratta,1368,948,420,5679,no,0,636,1350,145260.0
2776,Warragul,1300,908,392,1042,yes,37.54551434123294,1018,1150,3412560.2898303377
2777,Mildura,1413,948,465,7042,yes,81.09090094194022,282,1950,48593162.100640856
2778,Benalla,924,591,333,2009,no,0,668,1350,63930.0
2779,Bairnsdale,840,558,282,6333,yes,58.23380533652859,710,1100,31364219.27208451
2780,Warnambool,862,553,309,5294,yes,47.5976706652355,741,1250,21493160.153744094
2781,Sale,715,486,229,6845,no,0,607,1300,75495.0
2782,Ballarat,553,380,173,6566,no,0,691,1150,70290.0
2783,Warnambool,262,181,81,4100,yes,83.58833290703903,741,1250,29106364.43666365
2784,Warnambool,895,559,336,7496,yes,96.9988187523201,741,1250,61801523.94733052
2785,Bendigo,673,334,339,2866,no,0,478,1400,69872.0
2786,Kerang,1234,830,404,2562,yes,68.5349504306551,372,1650,15005949.904693326
2787,Kerang,876,572,304,8516,yes,58.44114136566043,372,1650,42305561.57016386
2788,Bendigo,1033,665,368,5289,no,0,478,1400,121720.0
2789,Charlton,667,439,228,4785,yes,58.79267900659069,431,1650,23954964.38297955
2790,Hamilton,447,323,124,3728,yes,83.29837866933714,687,1300,26393668.506501246
2791,Ballarat,668,519,149,1883,yes,59.38611418469339,691,1150,9559065.378939828
2792,Hamilton,843,569,274,4521,no,0,687,1300,94752.0
2793,Bendigo,170,107,63,5209,no,0,478,1400,19907.0
2794,Charlton,994,700,294,5807,yes,75.85017082291238,431,1650,37488055.01487951
2795,Sale,822,530,292,3398,yes,57.31071933496424,607,1300,16618938.628358694
2796,Swan Hill,1373,855,518,1949,yes,2.599305813086275,349,1700,533685.4114110761
2797,Bendigo,807,520,287,1007,no,0,478,1400,100710.0
2798,Bairnsdale,1137,709,428,5481,yes,71.91151880730988,710,1100,33568438.82504779
2799,Wangaratta,1003,612,391,1006,no,0,636,1350,68510.0
2800,Charlton,1410,854,556,5695,yes,39.353581878568,431,1650,19174741.723524008
2801,Bendigo,711,498,213,5145,yes,63.35447050833382,478,1400,27719658.17745759
2802,Sale,574,377,197,5410,no,0,607,1300,52013.0
2803,Mildura,500,306,194,6055,no,0,282,1950,41016.0
2804,Bairnsdale,656,402,254,3734,no,0,710,1100,58318.0
2805,Kerang,843,618,225,4371,no,0,372,1650,66759.0
2806,Bairnsdale,1143,710,433,2839,no,0,710,1100,125520.0
2807,Kerang,633,421,212,4275,yes,63.143304520386735,372,1650,22989310.388608325
2808,Portland,526,332,194,4542,no,0,837,1350,65268.0
2809,Warragul,1069,683,386,5996,no,0,1018,1150,81334.0
2810,Warragul,595,366,229,3951,yes,45.628238738857036,1018,1150,15373437.524600612
2811,Portland,799,601,198,4696,no,0,837,1350,57980.0
2812,Mildura,742,489,253,6187,yes,83.74571469841914,282,1950,44067281.11553604
2813,Kerang,990,656,334,6747,no,0,372,1650,124524.0
2814,Leongatha,1210,813,397,2038,yes,55.82585121952923,952,1100,9740811.705736946
2815,Kerang,1116,675,441,3796,no,0,372,1650,76050.0
2816,Wangaratta,370,252,118,6878,no,0,636,1350,36484.0
2817,Benalla,893,547,346,1900,yes,78.35395587550292,668,1350,12701976.446792474
2818,Warnambool,614,410,204,6169,yes,81.0549456537627,741,1250,42497572.94296934
2819,Bairnsdale,863,564,299,4226,yes,82.68084994434325,710,1100,29720441.90316512
2820,Bairnsdale,918,593,325,6515,no,0,710,1100,70059.0
2821,Horsham,942,630,312,6854,yes,21.630678607279776,444,1550,12681543.682562467
2822,Swan Hill,1008,753,255,4716,yes,47.494380735206164,349,1700,19104366.6065736
2823,Warnambool,1049,783,266,7613,yes,38.96849634571555,741,1250,25276864.09664587
2824,Bairnsdale,887,589,298,6232,yes,53.56065666589548,710,1100,28434192.34745371
2825,Warnambool,577,366,211,1566,yes,27.917848730860193,741,1250,3750291.3289201716
2826,Wangaratta,1382,877,505,6244,yes,68.64022703713437,636,1350,36546135.45259812
2827,Bendigo,1390,807,583,6523,yes,67.39994282473305,478,1400,37463016.821371414
2828,Orbost,847,626,221,6388,no,0,845,1100,97808.0
2829,Warragul,957,620,337,3770,no,0,1018,1150,99675.0
2830,Bendigo,1487,891,596,7595,yes,79.17965755241244,478,1400,51139309.38951429
2831,Hamilton,802,530,272,1214,no,0,687,1300,56000.0
2832,Bendigo,44,30,14,3265,no,0,478,1400,4340.0
2833,Hamilton,924,625,299,5155,no,0,687,1300,97425.0
2834,Hamilton,814,539,275,6870,no,0,687,1300,96679.0
2835,Colac,776,464,312,3081,yes,74.75851794699551,726,1250,19600911.44335561
2836,Leongatha,1074,731,343,7776,no,0,952,1100,83193.0
2837,Charlton,703,509,194,5589,yes,67.9623525365512,431,1650,32327911.60129421
2838,Bairnsdale,889,562,327,5337,yes,89.39124449624299,710,1100,40563442.57015421
2839,Colac,900,652,248,2759,yes,73.49404449086211,726,1250,17318847.734836992
2840,Bendigo,712,488,224,6730,yes,43.60814887233348,478,1400,24958128.792969964
2841,Benalla,682,529,153,4080,yes,44.69874607489217,668,1350,15552771.923854483
2842,Warragul,907,636,271,5824,yes,34.765135680079894,1018,1150,17280456.38754065
2843,Leongatha,922,583,339,4868,yes,67.55933588511033,952,1100,27975537.75241942
2844,Mildura,817,500,317,3889,yes,35.35270658060596,282,1950,11746684.182952052
2845,Ballarat,1283,757,526,3172,yes,78.24292345706706,691,1150,21167824.77057766
2846,Portland,883,630,253,1853,yes,59.546874385050174,837,1350,9427636.203446714
2847,Ballarat,547,384,163,1952,no,0,691,1150,62192.0
2848,Mildura,1088,715,373,5919,no,0,282,1950,106190.0
2849,Hamilton,572,363,209,4197,no,0,687,1300,59235.0
2850,Bendigo,262,177,85,1652,no,0,478,1400,25774.0
2851,Orbost,1257,919,338,5749,no,0,845,1100,144672.0
2852,Portland,1129,676,453,2329,no,0,837,1350,76730.0
2853,Horsham,465,330,135,4572,yes,29.572110860509753,444,1550,11511202.242800247
2854,Ballarat,821,560,261,7376,no,0,691,1150,92560.0
2855,Hamilton,1039,781,258,1715,no,0,687,1300,90456.0
2856,Colac,752,426,326,4424,yes,62.475346282034806,726,1250,23517754.39474264
2857,Orbost,434,272,162,4052,yes,83.67782084317842,845,1100,28829984.925900158
2858,Hamilton,769,548,221,4430,no,0,687,1300,71357.0
2859,Horsham,714,465,249,6134,yes,69.57057269018996,444,1550,36302328.92886353
2860,Horsham,1423,875,548,3002,no,0,444,1550,165580.0
2861,Benalla,932,551,381,4134,yes,50.952014351534594,668,1350,17946088.691432938
2862,Kerang,1089,635,454,6208,no,0,372,1650,88200.0
2863,Colac,596,419,177,1138,no,0,726,1250,59317.99999999999
2864,Mildura,781,556,225,9332,yes,65.47535823555513,282,1950,51934953.57401
2865,Colac,483,280,203,5087,yes,59.99179634417695,726,1250,25933029.605400022
2866,Mildura,697,422,275,5847,no,0,282,1950,76016.0
2867,Bendigo,1247,648,599,4565,no,0,478,1400,81790.0
2868,Bairnsdale,654,468,186,3456,no,0,710,1100,79458.0
2869,Alexandra,1055,706,349,2632,yes,71.84229135536017,708,1350,16121905.863611028
2870,Bairnsdale,993,657,336,1516,no,0,710,1100,83232.0
2871,Mildura,911,671,240,1304,yes,37.78850388573991,282,1950,4274023.863516701
2872,Bendigo,1645,1070,575,2680,yes,71.3188690067766,478,1400,16415985.865781749
2873,Leongatha,736,508,228,3441,yes,85.41451509213077,952,1100,25037927.971685708
2874,Ballarat,1393,901,492,4578,no,0,691,1150,96680.0
2875,Bendigo,926,515,411,6114,no,0,478,1400,104975.0
2876,Warnambool,288,190,98,1745,yes,37.57977468057096,741,1250,5595645.1076094
2877,Orbost,610,381,229,3764,no,0,845,1100,71281.0
2878,Mildura,527,350,177,7897,yes,47.43269790578738,282,1950,31856596.423773192
2879,Portland,976,736,240,7483,yes,47.70637297101415,837,1350,30396700.77751593
2880,Swan Hill,1036,629,407,2305,yes,50.440410654071286,349,1700,9987561.988346424
2881,Horsham,862,563,299,3249,yes,74.58063840937078,444,1550,20625051.382078912
2882,Bairnsdale,698,478,220,5161,yes,65.25870301501533,710,1100,28643318.110528134
2883,Charlton,582,387,195,4714,no,0,431,1650,73278.0
2884,Swan Hill,503,306,197,1856,yes,59.75697796949915,349,1700,9467770.680823704
2885,Kerang,1282,850,432,7859,yes,82.61211214827986,372,1650,55218207.780114636
2886,Horsham,966,649,317,3318,no,0,444,1550,94878.0
2887,Warragul,1160,786,374,2376,yes,24.960589905692174,1018,1150,5172016.910343521
2888,Benalla,920,583,337,6272,no,0,668,1350,88886.0
2889,Portland,850,611,239,4315,no,0,837,1350,66913.0
2890,Kerang,572,404,168,6737,yes,39.10933094585605,372,1650,22422590.476354048
2891,Charlton,1298,833,465,4157,no,0,431,1650,152813.0
2892,Orbost,515,373,142,4936,yes,79.52836059433132,845,1100,33360215.212531477
2893,Leongatha,997,716,281,5216,no,0,952,1100,106995.0
2894,Hamilton,1268,917,351,5445,no,0,687,1300,100001.00000000001
2895,Swan Hill,787,508,279,3423,no,0,349,1700,98262.0
2896,Warragul,1094,745,349,2080,no,0,1018,1150,84755.0
2897,Sale,964,708,256,2234,yes,48.01732542153749,607,1300,9222112.73264683
2898,Ballarat,891,527,364,4985,yes,87.3536705758599,691,1150,37059936.51853954
2899,Mildura,754,553,201,4652,no,0,282,1950,76006.0
2900,Warragul,1139,714,425,3766,no,0,1018,1150,117555.0
2901,Leongatha,1139,701,438,3016,yes,59.09287669796421,952,1100,15242850.735194366
2902,Warnambool,44,25,19,4834,no,0,741,1250,5310.0
2903,Hamilton,405,247,158,1447,yes,56.63043719633739,687,1300,6998863.871422514
2904,Portland,878,684,194,5722,no,0,837,1350,103072.0
2905,Swan Hill,820,551,269,4362,no,0,349,1700,103554.0
2906,Charlton,721,535,186,3859,no,0,431,1650,83360.0
2907,Orbost,1258,904,354,3067,no,0,845,1100,162036.0
2908,Portland,1036,696,340,1520,yes,55.48961246725594,837,1350,7260045.183345937
2909,Orbost,1228,749,479,1807,no,0,845,1100,109031.0
2910,Benalla,1283,860,423,3364,yes,32.1899990969807,668,1350,9289276.01138557
2911,Charlton,646,479,167,5661,no,0,431,1650,51337.00000000001
2912,Mildura,1060,656,404,5986,yes,40.47118288970215,282,1950,20655132.70100824
2913,Mildura,935,597,338,6160,no,0,282,1950,84058.0
2914,Benalla,885,616,269,3119,yes,59.3801895486669,668,1350,15825143.06673853
2915,Warragul,853,608,245,1324,yes,78.15699831605703,1018,1150,8843226.207938898
2916,Colac,582,353,229,2312,yes,57.05756204943311,726,1250,11247399.873105017
2917,Bairnsdale,642,434,208,6084,yes,85.50332824565689,710,1100,44230780.87658295
2918,Alexandra,8,5,3,2113,yes,32.748748713281024,708,1350,5873778.258864787
2919,Warnambool,348,220,128,7762,yes,50.31144467969104,741,1250,33176814.589951273
2920,Kerang,1288,773,515,6157,yes,67.38069456430529,372,1650,35314525.41502014
2921,Bendigo,904,658,246,4898,yes,21.401054056332626,478,1400,8961213.928113133
2922,Bendigo,601,423,178,5511,yes,92.80829453770843,478,1400,43480820.80531579
2923,Bendigo,1022,744,278,1172,yes,66.51777019084837,478,1400,6689785.618946037
2924,Wangaratta,784,436,348,4208,no,0,636,1350,73192.0
2925,Wangaratta,1396,835,561,1878,yes,45.83902776853918,636,1350,7410427.862452498
2926,Colac,572,334,238,3609,no,0,726,1250,65654.0
2927,Alexandra,347,213,134,5281,no,0,708,1350,35610.0
2928,Alexandra,1266,736,530,3392,no,0,708,1350,110994.0
2929,Benalla,496,343,153,3174,no,0,668,1350,45617.0
2930,Sale,926,687,239,5541,no,0,607,1300,80292.0
2931,Ballarat,1095,813,282,4174,yes,70.47121162044806,691,1150,25082952.081969284
2932,Benalla,1213,870,343,1406,yes,61.76500325588174,668,1350,7474346.131815316
2933,Swan Hill,675,417,258,3928,no,0,349,1700,74016.0
2934,Alexandra,1236,861,375,4602,yes,71.23891782630773,708,1350,27920301.091138024
2935,Ballarat,912,650,262,1581,yes,84.94415270489992,691,1150,11495411.389542539
2936,Warnambool,963,577,386,7564,no,0,741,1250,98190.0
2937,Bairnsdale,1109,808,301,5854,yes,45.95389618467017,710,1100,22910917.36845557
2938,Mildura,659,452,207,1494,no,0,282,1950,46510.0
2939,Portland,1237,864,373,3264,no,0,837,1350,96547.00000000001
2940,Benalla,1347,1072,275,5444,yes,77.1213709001064,668,1350,35811680.833701804
2941,Ballarat,1195,709,486,5320,no,0,691,1150,129632.0
2942,Portland,952,604,348,7768,no,0,837,1350,118296.0
2943,Alexandra,1430,874,556,6385,yes,73.99820986728405,708,1350,40275152.236121394
2944,Colac,1095,790,305,3981,no,0,726,1250,109830.0
2945,Horsham,572,341,231,4079,yes,44.457684236316865,444,1550,15444933.41377461
2946,Bairnsdale,809,495,314,4428,yes,73.8126767980804,710,1100,27799955.763989456
2947,Wangaratta,966,625,341,4297,no,0,636,1350,93870.0
2948,Alexandra,931,582,349,6097,yes,38.21452850828021,708,1350,19863813.10933273
2949,Mildura,786,542,244,4723,yes,47.36186546231808,282,1950,19045693.987399697
2950,Kerang,616,388,228,5877,yes,86.63775124533167,372,1650,43255703.33752026
2951,Benalla,1202,732,470,2329,yes,47.28991230230266,668,1350,9454107.522177579
2952,Bendigo,1000,613,387,1727,yes,81.93240422149928,478,1400,12131974.633623218
2953,Mildura,1015,720,295,3276,no,0,282,1950,115760.0
2954,Wangaratta,701,454,247,5114,no,0,636,1350,58404.0
2955,Horsham,1034,629,405,8902,yes,68.49986091341421,444,1550,51879543.60831247
2956,Charlton,893,627,266,4216,no,0,431,1650,82498.0
2957,Mildura,749,504,245,2134,yes,62.07433274835982,282,1950,11321297.555833938
2958,Warnambool,873,590,283,2683,no,0,741,1250,67485.0
2959,Mildura,689,440,249,3097,yes,56.87131877081358,282,1950,15029198.348172504
2960,Ballarat,991,626,365,2262,no,0,691,1150,75163.0
2961,Bairnsdale,842,505,337,4705,no,0,710,1100,103050.0
2962,Horsham,702,487,215,4275,no,0,444,1550,79536.0
2963,Benalla,1100,828,272,5335,no,0,668,1350,79840.0
2964,Warragul,1115,766,349,4683,no,0,1018,1150,141714.0
2965,Orbost,1223,804,419,6594,no,0,845,1100,144959.0
2966,Horsham,581,393,188,6529,yes,55.084338244903066,444,1550,30568049.840310503
2967,Kerang,819,605,214,5882,no,0,372,1650,76830.0
2968,Bairnsdale,1363,881,482,1453,yes,87.62221726646797,710,1100,10956558.982875662
2969,Orbost,1237,848,389,5685,no,0,845,1100,104748.0
2970,Mildura,1633,986,647,4240,yes,80.2487952693528,282,1950,29010908.67912228
2971,Hamilton,482,304,178,2782,no,0,687,1300,36542.0
2972,Colac,1026,772,254,1034,yes,56.16831567232623,726,1250,5063111.119448079
2973,Wangaratta,850,506,344,3733,yes,46.51875379335873,636,1350,14818810.086373312
2974,Warnambool,1372,901,471,6429,yes,72.72186353992075,741,1250,39793930.40745203
2975,Kerang,1117,785,332,6520,yes,43.6483809128867,372,1650,24264096.334260046
2976,Warragul,864,572,292,3168,no,0,1018,1150,102612.0
2977,Colac,424,277,147,2712,no,0,726,1250,44265.0
2978,Horsham,1034,710,324,5479,yes,73.31056347051724,444,1550,34184512.15162879
2979,Portland,336,211,125,3746,no,0,837,1350,27756.0
2980,Bendigo,847,548,299,3971,yes,52.26524882456195,478,1400,17702554.872597817
2981,Sale,983,598,385,2587,no,0,607,1300,107344.0
2982,Bairnsdale,885,566,319,1790,yes,57.280443902323285,710,1100,8793735.380442418
2983,Orbost,1333,892,441,1698,no,0,845,1100,102751.00000000001
2984,Mildura,741,462,279,5509,yes,71.56445160722225,282,1950,33531149.618548386
2985,Warnambool,1093,765,328,1975,no,0,741,1250,77600.0
2986,Sale,509,353,156,3788,yes,66.16716948974636,607,1300,21329585.871365003
2987,Horsham,1630,1130,500,4432,yes,87.52616029142644,444,1550,33095526.03247266
2988,Orbost,1021,722,299,4927,yes,44.362922916122784,845,1100,18681433.406900637
2989,Mildura,745,502,243,7749,yes,57.530002610927696,282,1950,37892586.170996524
2990,Colac,758,543,215,1229,no,0,726,1250,70447.0
2991,Bairnsdale,878,563,315,3203,yes,64.82217563601239,710,1100,17700197.122069474
2992,Portland,967,610,357,2226,no,0,837,1350,79980.0
2993,Mildura,595,455,140,4254,yes,81.55387434008827,282,1950,29500384.49904496
2994,Bairnsdale,600,380,220,8877,yes,67.86584361455442,710,1100,51170915.10795433
2995,Charlton,1102,753,349,3164,yes,57.83177250877848,431,1650,15622717.533842575
2996,Portland,785,513,272,4335,no,0,837,1350,87424.0
2997,Leongatha,1120,667,453,2969,no,0,952,1100,83611.0
2998,Orbost,439,294,145,4640,no,0,845,1100,46155.0
2999,Swan Hill,694,484,210,5464,yes,39.150250461562536,349,1700,18243729.118460245
3000,Swan Hill,1048,715,333,3058,no,0,349,1700,118160.0
3001,Leongatha,650,451,199,3696,yes,87.85891136211774,952,1100,27642395.143791635
3002,Colac,720,480,240,1754,no,0,726,1250,55440.00000000001
3003,Wangaratta,808,546,262,2542,yes,32.177186916587075,636,1350,7032739.503878514
3004,Sale,826,553,273,1874,yes,50.702898240590784,607,1300,8127791.420674334
3005,Swan Hill,1215,719,496,4904,no,0,349,1700,115247.99999999999
3006,Warragul,1013,777,236,3730,yes,35.41441476392539,1018,1150,11307115.751183517
3007,Mildura,911,608,303,2766,no,0,282,1950,82927.0
3008,Ballarat,857,604,253,4825,yes,81.16262203228573,691,1150,33339560.106321435
3009,Hamilton,536,360,176,1381,no,0,687,1300,56400.0
3010,Charlton,757,564,193,3999,yes,78.58067634155518,431,1650,26735622.86243004
3011,Orbost,797,529,268,4628,no,0,845,1100,78008.0
3012,Charlton,893,611,282,5244,yes,58.52886830594706,431,1650,26162121.458591312
3013,Sale,1097,737,360,5768,no,0,607,1300,107744.0
3014,Colac,529,398,131,2970,yes,58.137246462838256,726,1250,14692691.078684216
3015,Warragul,376,232,144,3553,yes,37.757591102497166,1018,1150,11429333.447155325
3016,Wangaratta,840,525,315,1415,yes,54.46625437706835,636,1350,6621759.677709235
3017,Bendigo,1588,942,646,4897,yes,109.62188012261566,478,1400,45742795.1065333
3018,Orbost,815,504,311,6538,yes,70.62807156601946,845,1100,39262739.588237174
3019,Bairnsdale,242,147,95,2164,yes,74.68472761871539,710,1100,13736310.490612812
3020,Hamilton,849,546,303,1177,yes,61.57477087139108,687,1300,6215539.396137289
3021,Portland,851,537,314,5838,yes,59.48539453290267,837,1350,29573013.48373549
3022,Charlton,960,714,246,1956,no,0,431,1650,83304.0
3023,Portland,1402,874,528,5137,no,0,837,1350,144480.0
3024,Charlton,691,426,265,5806,yes,55.31427835255915,431,1650,27313195.39875652
3025,Alexandra,753,427,326,6088,no,0,708,1350,90828.0
3026,Ballarat,986,643,343,5246,yes,84.68089602374421,691,1150,37791474.668477505
3027,Ballarat,1052,743,309,3855,yes,80.28259398023619,691,1150,26356233.360500697
3028,Ballarat,892,633,259,4197,yes,71.67588646350836,691,1150,25600856.036010936
3029,Swan Hill,1111,783,328,7810,yes,78.57338907322173,349,1700,52223440.7743322
3030,Ballarat,169,105,64,3068,no,0,691,1150,20880.0
3031,Warnambool,1013,717,296,3925,no,0,741,1250,72160.0
3032,Hamilton,1324,819,505,7081,no,0,687,1300,90770.0
3033,Benalla,1335,989,346,3239,yes,69.33946660538204,668,1350,19205628.47925723
3034,Orbost,919,689,230,6300,no,0,845,1100,93268.0
3035,Colac,1086,766,320,3220,yes,70.72293878827733,726,1250,19404543.724174734
3036,Colac,1534,915,619,4009,yes,52.92616369771078,726,1250,18143195.64371608
3037,Portland,799,480,319,6884,yes,60.306335709895215,837,1350,35293464.93133459
3038,Swan Hill,1034,647,387,1326,yes,47.967584032932066,349,1700,5476378.744216177
3039,Leongatha,1000,659,341,1836,yes,80.80818211921564,952,1100,12675361.60461658
3040,Wangaratta,480,315,165,4016,no,0,636,1350,40140.0
3041,Horsham,1032,612,420,2219,no,0,444,1550,83952.0
3042,Charlton,956,595,361,7662,yes,60.30471370007518,431,1650,39293363.77831987
3043,Benalla,1320,943,377,6142,no,0,668,1350,132006.0
3044,Ballarat,583,399,184,5876,yes,54.27474061219729,691,1150,27111834.557309214
3045,Hamilton,1513,935,578,5582,no,0,687,1300,155550.0
3046,Swan Hill,1535,951,584,3828,no,0,349,1700,147392.0
3047,Leongatha,872,596,276,1788,no,0,952,1100,86072.0
3048,Warnambool,1156,822,334,6694,no,0,741,1250,131936.0
3049,Orbost,1004,697,307,2773,yes,87.19295003689643,845,1100,20619936.101887874
3050,Mildura,1630,1214,416,5582,yes,34.5992096739005,282,1950,16544475.75148361
3051,Wangaratta,728,468,260,8057,yes,80.60208678292713,636,1350,55176040.69113643
3052,Ballarat,780,557,223,6708,yes,76.90968948443233,691,1150,43874434.42461563
3053,Leongatha,1170,684,486,6010,no,0,952,1100,110628.0
3054,Portland,1538,1005,533,6638,yes,80.05998134760493,837,1350,45210206.31545503
3055,Alexandra,623,442,181,4729,yes,69.09888911388299,708,1350,27795029.038601436
3056,Bairnsdale,1286,882,404,3005,yes,78.21084032336216,710,1100,20100742.82482246
3057,Hamilton,974,635,339,1427,no,0,687,1300,121950.0
3058,Charlton,1053,789,264,5200,no,0,431,1650,83952.0
3059,Portland,1066,732,334,2470,no,0,837,1350,127942.0
3060,Mildura,675,371,304,2269,yes,61.17083363343735,282,1950,11855965.26791604
3061,Wangaratta,392,283,109,3490,no,0,636,1350,47753.0
3062,Wangaratta,1305,898,407,4648,yes,48.243869031725254,636,1350,19150883.901630282
3063,Leongatha,974,617,357,7261,yes,68.6008445300451,952,1100,42355309.83609864
3064,Ballarat,1188,763,425,2204,yes,55.51731025556362,691,1150,10491683.083542865
3065,Mildura,1549,1090,459,5479,yes,83.01283337472086,282,1950,38777434.144280314
3066,Kerang,1380,883,497,5385,yes,51.38090239932697,372,1650,23606491.35000729
3067,Orbost,1166,663,503,6605,no,0,845,1100,109466.0
3068,Ballarat,902,528,374,1429,yes,77.05421284070916,691,1150,9418203.60157732
3069,Horsham,695,422,273,5047,no,0,444,1550,75856.0
3070,Bendigo,1239,782,457,4559,no,0,478,1400,93951.00000000001
